Date,year,region,Temperature,Weather
12/13/2015,2015,Denver,22,cloudy
12/6/2015,2015,Denver,10,sunny
11/29/2015,2015,Denver,18,sunny
11/22/2015,2015,Denver,8,cloudy
11/15/2015,2015,Denver,-1,raining
11/8/2015,2015,Denver,14,sunny
11/1/2015,2015,Denver,17,sunny
10/25/2015,2015,Denver,7,sunny
10/18/2015,2015,Denver,35,raining
10/11/2015,2015,Denver,17,sunny
10/4/2015,2015,Denver,29,raining
9/27/2015,2015,Denver,24,cloudy
9/20/2015,2015,Denver,9,raining
9/13/2015,2015,Denver,-1,raining
9/6/2015,2015,Denver,28,sunny
8/30/2015,2015,Denver,28,cloudy
8/23/2015,2015,Denver,-2,cloudy
8/16/2015,2015,Denver,25,cloudy
8/9/2015,2015,Denver,-2,sunny
8/2/2015,2015,Denver,8,cloudy
7/26/2015,2015,Denver,23,sunny
7/19/2015,2015,Denver,6,cloudy
7/12/2015,2015,Denver,10,sunny
7/5/2015,2015,Denver,15,raining
6/28/2015,2015,Denver,17,cloudy
6/21/2015,2015,Denver,26,raining
6/14/2015,2015,Denver,22,raining
6/7/2015,2015,Denver,27,raining
5/31/2015,2015,Denver,24,sunny
5/24/2015,2015,Denver,35,cloudy
5/17/2015,2015,Denver,17,cloudy
5/10/2015,2015,Denver,0,sunny
5/3/2015,2015,Denver,28,raining
4/26/2015,2015,Denver,4,raining
4/19/2015,2015,Denver,20,raining
4/12/2015,2015,Denver,-1,raining
4/5/2015,2015,Denver,31,raining
3/29/2015,2015,Denver,30,cloudy
3/22/2015,2015,Denver,-4,cloudy
3/15/2015,2015,Denver,25,raining
3/8/2015,2015,Denver,27,raining
3/1/2015,2015,Denver,33,sunny
2/22/2015,2015,Denver,12,sunny
2/15/2015,2015,Denver,1,sunny
2/8/2015,2015,Denver,34,sunny
2/1/2015,2015,Denver,25,sunny
1/25/2015,2015,Denver,24,raining
1/18/2015,2015,Denver,2,cloudy
1/11/2015,2015,Denver,16,cloudy
1/4/2015,2015,Denver,6,cloudy
12/27/2015,2015,Detroit,5,cloudy
12/20/2015,2015,Detroit,14,cloudy
12/13/2015,2015,Detroit,8,raining
12/6/2015,2015,Detroit,6,raining
11/29/2015,2015,Detroit,17,sunny
11/22/2015,2015,Detroit,23,cloudy
11/15/2015,2015,Detroit,24,cloudy
11/8/2015,2015,Detroit,26,raining
11/1/2015,2015,Detroit,29,cloudy
10/25/2015,2015,Detroit,10,cloudy
10/18/2015,2015,Detroit,26,cloudy
10/11/2015,2015,Detroit,13,sunny
10/4/2015,2015,Detroit,30,raining
9/27/2015,2015,Detroit,23,sunny
9/20/2015,2015,Detroit,18,raining
9/13/2015,2015,Detroit,17,raining
9/6/2015,2015,Detroit,27,sunny
8/30/2015,2015,Detroit,12,sunny
8/23/2015,2015,Detroit,-2,cloudy
8/16/2015,2015,Detroit,18,sunny
8/9/2015,2015,Detroit,14,cloudy
8/2/2015,2015,Detroit,19,raining
7/26/2015,2015,Detroit,20,cloudy
7/19/2015,2015,Detroit,33,raining
7/12/2015,2015,Detroit,2,sunny
7/5/2015,2015,Detroit,12,raining
6/28/2015,2015,Detroit,13,sunny
6/21/2015,2015,Detroit,30,sunny
6/14/2015,2015,Detroit,23,sunny
6/7/2015,2015,Detroit,28,sunny
5/31/2015,2015,Detroit,-1,cloudy
5/24/2015,2015,Detroit,35,cloudy
5/17/2015,2015,Detroit,4,raining
5/10/2015,2015,Detroit,33,cloudy
5/3/2015,2015,Detroit,30,raining
4/26/2015,2015,Detroit,20,sunny
4/19/2015,2015,Detroit,28,sunny
4/12/2015,2015,Detroit,8,cloudy
4/5/2015,2015,Detroit,-3,sunny
3/29/2015,2015,Detroit,34,raining
3/22/2015,2015,Detroit,23,sunny
3/15/2015,2015,Detroit,20,raining
3/8/2015,2015,Detroit,34,sunny
3/1/2015,2015,Detroit,29,raining
2/22/2015,2015,Detroit,-4,cloudy
2/15/2015,2015,Detroit,7,cloudy
2/8/2015,2015,Detroit,8,sunny
2/1/2015,2015,Detroit,13,cloudy
1/25/2015,2015,Detroit,3,raining
1/18/2015,2015,Detroit,33,cloudy
1/11/2015,2015,Detroit,26,raining
1/4/2015,2015,Detroit,14,cloudy
12/27/2015,2015,GrandRapids,26,cloudy
12/20/2015,2015,GrandRapids,12,cloudy
12/13/2015,2015,GrandRapids,23,raining
12/6/2015,2015,GrandRapids,27,raining
11/29/2015,2015,GrandRapids,9,sunny
11/22/2015,2015,GrandRapids,25,cloudy
11/15/2015,2015,GrandRapids,31,sunny
11/8/2015,2015,GrandRapids,-3,sunny
11/1/2015,2015,GrandRapids,27,sunny
10/25/2015,2015,GrandRapids,10,sunny
10/18/2015,2015,GrandRapids,34,raining
10/11/2015,2015,GrandRapids,19,raining
10/4/2015,2015,GrandRapids,11,cloudy
9/27/2015,2015,GrandRapids,10,raining
9/20/2015,2015,GrandRapids,15,sunny
9/13/2015,2015,GrandRapids,-2,sunny
9/6/2015,2015,GrandRapids,31,cloudy
8/30/2015,2015,GrandRapids,31,cloudy
8/23/2015,2015,GrandRapids,21,cloudy
8/16/2015,2015,GrandRapids,35,sunny
8/9/2015,2015,GrandRapids,32,sunny
8/2/2015,2015,GrandRapids,16,cloudy
7/26/2015,2015,GrandRapids,21,cloudy
7/19/2015,2015,GrandRapids,24,sunny
7/12/2015,2015,GrandRapids,19,raining
7/5/2015,2015,GrandRapids,4,sunny
6/28/2015,2015,GrandRapids,28,cloudy
6/21/2015,2015,GrandRapids,14,cloudy
6/14/2015,2015,GrandRapids,2,sunny
6/7/2015,2015,GrandRapids,25,cloudy
5/31/2015,2015,GrandRapids,8,raining
5/24/2015,2015,GrandRapids,25,sunny
5/17/2015,2015,GrandRapids,19,sunny
5/10/2015,2015,GrandRapids,16,sunny
5/3/2015,2015,GrandRapids,15,raining
4/26/2015,2015,GrandRapids,14,sunny
4/19/2015,2015,GrandRapids,-5,raining
4/12/2015,2015,GrandRapids,-3,raining
4/5/2015,2015,GrandRapids,29,raining
3/29/2015,2015,GrandRapids,-1,cloudy
3/22/2015,2015,GrandRapids,21,cloudy
3/15/2015,2015,GrandRapids,29,sunny
3/8/2015,2015,GrandRapids,33,sunny
3/1/2015,2015,GrandRapids,9,raining
2/22/2015,2015,GrandRapids,28,sunny
2/15/2015,2015,GrandRapids,31,cloudy
2/8/2015,2015,GrandRapids,-2,cloudy
2/1/2015,2015,GrandRapids,17,raining
1/25/2015,2015,GrandRapids,21,sunny
1/18/2015,2015,GrandRapids,4,raining
1/11/2015,2015,GrandRapids,17,cloudy
1/4/2015,2015,GrandRapids,26,raining
12/27/2015,2015,GreatLakes,29,raining
12/20/2015,2015,GreatLakes,27,raining
12/13/2015,2015,GreatLakes,25,cloudy
12/6/2015,2015,GreatLakes,16,cloudy
11/29/2015,2015,GreatLakes,16,sunny
11/22/2015,2015,GreatLakes,24,sunny
11/15/2015,2015,GreatLakes,-2,raining
11/8/2015,2015,GreatLakes,4,cloudy
11/1/2015,2015,GreatLakes,8,cloudy
10/25/2015,2015,GreatLakes,34,sunny
10/18/2015,2015,GreatLakes,20,sunny
10/11/2015,2015,GreatLakes,26,cloudy
10/4/2015,2015,GreatLakes,30,sunny
9/27/2015,2015,GreatLakes,21,raining
9/20/2015,2015,GreatLakes,24,cloudy
9/13/2015,2015,GreatLakes,31,raining
9/6/2015,2015,GreatLakes,23,sunny
8/30/2015,2015,GreatLakes,20,sunny
8/23/2015,2015,GreatLakes,-4,sunny
8/16/2015,2015,GreatLakes,16,cloudy
8/9/2015,2015,GreatLakes,-3,sunny
8/2/2015,2015,GreatLakes,28,sunny
7/26/2015,2015,GreatLakes,23,cloudy
7/19/2015,2015,GreatLakes,12,sunny
7/12/2015,2015,GreatLakes,-5,sunny
7/5/2015,2015,GreatLakes,8,sunny
6/28/2015,2015,GreatLakes,6,raining
6/21/2015,2015,GreatLakes,7,raining
6/14/2015,2015,GreatLakes,21,sunny
6/7/2015,2015,GreatLakes,24,raining
5/31/2015,2015,GreatLakes,34,cloudy
5/24/2015,2015,GreatLakes,3,raining
5/17/2015,2015,GreatLakes,25,cloudy
5/10/2015,2015,GreatLakes,6,cloudy
5/3/2015,2015,GreatLakes,27,sunny
4/26/2015,2015,GreatLakes,17,raining
4/19/2015,2015,GreatLakes,21,raining
4/12/2015,2015,GreatLakes,4,sunny
4/5/2015,2015,GreatLakes,6,cloudy
3/29/2015,2015,GreatLakes,4,sunny
3/22/2015,2015,GreatLakes,27,sunny
3/15/2015,2015,GreatLakes,-3,raining
3/8/2015,2015,GreatLakes,-2,cloudy
3/1/2015,2015,GreatLakes,29,cloudy
2/22/2015,2015,GreatLakes,8,cloudy
2/15/2015,2015,GreatLakes,14,sunny
2/8/2015,2015,GreatLakes,4,sunny
2/1/2015,2015,GreatLakes,27,raining
1/25/2015,2015,GreatLakes,23,cloudy
1/18/2015,2015,GreatLakes,14,cloudy
1/11/2015,2015,GreatLakes,4,sunny
1/4/2015,2015,GreatLakes,16,sunny
12/27/2015,2015,HarrisburgScranton,27,sunny
12/20/2015,2015,HarrisburgScranton,24,raining
12/13/2015,2015,HarrisburgScranton,-3,cloudy
12/6/2015,2015,HarrisburgScranton,-2,cloudy
11/29/2015,2015,HarrisburgScranton,30,raining
11/22/2015,2015,HarrisburgScranton,22,raining
11/15/2015,2015,HarrisburgScranton,29,sunny
11/8/2015,2015,HarrisburgScranton,4,sunny
11/1/2015,2015,HarrisburgScranton,18,raining
10/25/2015,2015,HarrisburgScranton,25,cloudy
10/18/2015,2015,HarrisburgScranton,7,sunny
10/11/2015,2015,HarrisburgScranton,15,cloudy
10/4/2015,2015,HarrisburgScranton,5,sunny
9/27/2015,2015,HarrisburgScranton,33,sunny
9/20/2015,2015,HarrisburgScranton,8,sunny
9/13/2015,2015,HarrisburgScranton,20,sunny
9/6/2015,2015,HarrisburgScranton,10,cloudy
8/30/2015,2015,HarrisburgScranton,8,raining
8/23/2015,2015,HarrisburgScranton,6,raining
8/16/2015,2015,HarrisburgScranton,34,raining
8/9/2015,2015,HarrisburgScranton,21,raining
8/2/2015,2015,HarrisburgScranton,15,cloudy
7/26/2015,2015,HarrisburgScranton,29,cloudy
7/19/2015,2015,HarrisburgScranton,21,sunny
7/12/2015,2015,HarrisburgScranton,0,cloudy
7/5/2015,2015,HarrisburgScranton,23,raining
6/28/2015,2015,HarrisburgScranton,9,raining
6/21/2015,2015,HarrisburgScranton,33,raining
6/14/2015,2015,HarrisburgScranton,-5,sunny
6/7/2015,2015,HarrisburgScranton,11,sunny
5/31/2015,2015,HarrisburgScranton,35,cloudy
5/24/2015,2015,HarrisburgScranton,-3,cloudy
5/17/2015,2015,HarrisburgScranton,30,raining
5/10/2015,2015,HarrisburgScranton,25,cloudy
5/3/2015,2015,HarrisburgScranton,20,sunny
4/26/2015,2015,HarrisburgScranton,14,cloudy
4/19/2015,2015,HarrisburgScranton,25,raining
4/12/2015,2015,HarrisburgScranton,30,cloudy
4/5/2015,2015,HarrisburgScranton,15,cloudy
3/29/2015,2015,HarrisburgScranton,9,sunny
3/22/2015,2015,HarrisburgScranton,13,cloudy
3/15/2015,2015,HarrisburgScranton,15,raining
3/8/2015,2015,HarrisburgScranton,5,cloudy
3/1/2015,2015,HarrisburgScranton,19,sunny
2/22/2015,2015,HarrisburgScranton,10,cloudy
2/15/2015,2015,HarrisburgScranton,9,raining
2/8/2015,2015,HarrisburgScranton,1,cloudy
2/1/2015,2015,HarrisburgScranton,10,sunny
1/25/2015,2015,HarrisburgScranton,-5,cloudy
1/18/2015,2015,HarrisburgScranton,12,sunny
1/11/2015,2015,HarrisburgScranton,12,sunny
1/4/2015,2015,HarrisburgScranton,15,raining
12/27/2015,2015,HartfordSpringfield,33,sunny
12/20/2015,2015,HartfordSpringfield,31,sunny
12/13/2015,2015,HartfordSpringfield,20,cloudy
12/6/2015,2015,HartfordSpringfield,3,raining
11/29/2015,2015,HartfordSpringfield,-2,raining
11/22/2015,2015,HartfordSpringfield,1,sunny
11/15/2015,2015,HartfordSpringfield,19,sunny
11/8/2015,2015,HartfordSpringfield,6,sunny
11/1/2015,2015,HartfordSpringfield,33,sunny
10/25/2015,2015,HartfordSpringfield,20,sunny
10/18/2015,2015,HartfordSpringfield,16,sunny
10/11/2015,2015,HartfordSpringfield,1,sunny
10/4/2015,2015,HartfordSpringfield,12,sunny
9/27/2015,2015,HartfordSpringfield,15,cloudy
9/20/2015,2015,HartfordSpringfield,-2,sunny
9/13/2015,2015,HartfordSpringfield,17,cloudy
9/6/2015,2015,HartfordSpringfield,34,raining
8/30/2015,2015,HartfordSpringfield,21,cloudy
8/23/2015,2015,HartfordSpringfield,32,sunny
8/16/2015,2015,HartfordSpringfield,20,cloudy
8/9/2015,2015,HartfordSpringfield,18,cloudy
8/2/2015,2015,HartfordSpringfield,30,sunny
7/26/2015,2015,HartfordSpringfield,-3,cloudy
7/19/2015,2015,HartfordSpringfield,29,raining
7/12/2015,2015,HartfordSpringfield,35,raining
7/5/2015,2015,HartfordSpringfield,4,cloudy
6/28/2015,2015,HartfordSpringfield,3,raining
6/21/2015,2015,HartfordSpringfield,15,raining
6/14/2015,2015,HartfordSpringfield,35,sunny
6/7/2015,2015,HartfordSpringfield,16,cloudy
5/31/2015,2015,HartfordSpringfield,29,sunny
5/24/2015,2015,HartfordSpringfield,6,raining
5/17/2015,2015,HartfordSpringfield,15,cloudy
5/10/2015,2015,HartfordSpringfield,-3,raining
5/3/2015,2015,HartfordSpringfield,28,raining
4/26/2015,2015,HartfordSpringfield,35,raining
4/19/2015,2015,HartfordSpringfield,35,sunny
4/12/2015,2015,HartfordSpringfield,3,sunny
4/5/2015,2015,HartfordSpringfield,16,cloudy
3/29/2015,2015,HartfordSpringfield,15,cloudy
3/22/2015,2015,HartfordSpringfield,12,cloudy
3/15/2015,2015,HartfordSpringfield,26,raining
3/8/2015,2015,HartfordSpringfield,26,sunny
3/1/2015,2015,HartfordSpringfield,25,sunny
2/22/2015,2015,HartfordSpringfield,8,sunny
2/15/2015,2015,HartfordSpringfield,-4,sunny
2/8/2015,2015,HartfordSpringfield,28,sunny
2/1/2015,2015,HartfordSpringfield,1,cloudy
1/25/2015,2015,HartfordSpringfield,22,raining
1/18/2015,2015,HartfordSpringfield,26,raining
1/11/2015,2015,HartfordSpringfield,29,sunny
1/4/2015,2015,HartfordSpringfield,29,raining
12/27/2015,2015,Houston,32,raining
12/20/2015,2015,Houston,31,sunny
12/13/2015,2015,Houston,10,raining
12/6/2015,2015,Houston,-1,sunny
11/29/2015,2015,Houston,9,raining
11/22/2015,2015,Houston,26,raining
11/15/2015,2015,Houston,2,sunny
11/8/2015,2015,Houston,7,cloudy
11/1/2015,2015,Houston,29,sunny
10/25/2015,2015,Houston,8,raining
10/18/2015,2015,Houston,14,cloudy
10/11/2015,2015,Houston,20,raining
10/4/2015,2015,Houston,4,raining
9/27/2015,2015,Houston,24,sunny
9/20/2015,2015,Houston,10,raining
9/13/2015,2015,Houston,30,raining
9/6/2015,2015,Houston,25,raining
8/30/2015,2015,Houston,5,cloudy
8/23/2015,2015,Houston,29,raining
8/16/2015,2015,Houston,12,sunny
8/9/2015,2015,Houston,12,cloudy
8/2/2015,2015,Houston,0,raining
7/26/2015,2015,Houston,32,raining
7/19/2015,2015,Houston,27,raining
7/12/2015,2015,Houston,13,raining
7/5/2015,2015,Houston,-3,sunny
6/28/2015,2015,Houston,32,cloudy
6/21/2015,2015,Houston,21,sunny
6/14/2015,2015,Houston,33,sunny
6/7/2015,2015,Houston,19,sunny
5/31/2015,2015,Houston,25,raining
5/24/2015,2015,Houston,9,cloudy
5/17/2015,2015,Houston,26,cloudy
5/10/2015,2015,Houston,15,sunny
5/3/2015,2015,Houston,21,raining
4/26/2015,2015,Houston,22,raining
4/19/2015,2015,Houston,12,cloudy
4/12/2015,2015,Houston,25,raining
4/5/2015,2015,Houston,-5,raining
3/29/2015,2015,Houston,0,sunny
3/22/2015,2015,Houston,2,cloudy
3/15/2015,2015,Houston,30,cloudy
3/8/2015,2015,Houston,14,sunny
3/1/2015,2015,Houston,35,sunny
2/22/2015,2015,Houston,-3,cloudy
2/15/2015,2015,Houston,-5,raining
2/8/2015,2015,Houston,-4,cloudy
2/1/2015,2015,Houston,34,raining
1/25/2015,2015,Houston,31,raining
1/18/2015,2015,Houston,5,cloudy
1/11/2015,2015,Houston,25,sunny
1/4/2015,2015,Houston,34,cloudy
12/27/2015,2015,Indianapolis,30,cloudy
12/20/2015,2015,Indianapolis,18,cloudy
12/13/2015,2015,Indianapolis,8,cloudy
12/6/2015,2015,Indianapolis,11,cloudy
11/29/2015,2015,Indianapolis,19,raining
11/22/2015,2015,Indianapolis,16,cloudy
11/15/2015,2015,Indianapolis,29,raining
11/8/2015,2015,Indianapolis,35,raining
11/1/2015,2015,Indianapolis,34,cloudy
10/25/2015,2015,Indianapolis,28,raining
10/18/2015,2015,Indianapolis,26,sunny
10/11/2015,2015,Indianapolis,35,sunny
10/4/2015,2015,Indianapolis,2,sunny
9/27/2015,2015,Indianapolis,18,sunny
9/20/2015,2015,Indianapolis,-4,cloudy
9/13/2015,2015,Indianapolis,6,cloudy
9/6/2015,2015,Indianapolis,-1,raining
8/30/2015,2015,Indianapolis,0,raining
8/23/2015,2015,Indianapolis,-1,raining
8/16/2015,2015,Indianapolis,-2,sunny
8/9/2015,2015,Indianapolis,11,sunny
8/2/2015,2015,Indianapolis,16,cloudy
7/26/2015,2015,Indianapolis,20,raining
7/19/2015,2015,Indianapolis,24,raining
7/12/2015,2015,Indianapolis,29,sunny
7/5/2015,2015,Indianapolis,28,raining
6/28/2015,2015,Indianapolis,-5,cloudy
6/21/2015,2015,Indianapolis,35,cloudy
6/14/2015,2015,Indianapolis,15,sunny
6/7/2015,2015,Indianapolis,-1,raining
5/31/2015,2015,Indianapolis,27,raining
5/24/2015,2015,Indianapolis,-3,cloudy
5/17/2015,2015,Indianapolis,30,raining
5/10/2015,2015,Indianapolis,33,sunny
5/3/2015,2015,Indianapolis,-5,sunny
4/26/2015,2015,Indianapolis,24,cloudy
4/19/2015,2015,Indianapolis,31,cloudy
4/12/2015,2015,Indianapolis,1,raining
4/5/2015,2015,Indianapolis,9,sunny
3/29/2015,2015,Indianapolis,31,sunny
3/22/2015,2015,Indianapolis,21,sunny
3/15/2015,2015,Indianapolis,5,raining
3/8/2015,2015,Indianapolis,27,raining
3/1/2015,2015,Indianapolis,-1,sunny
2/22/2015,2015,Indianapolis,35,raining
2/15/2015,2015,Indianapolis,33,sunny
2/8/2015,2015,Indianapolis,21,raining
2/1/2015,2015,Indianapolis,14,raining
1/25/2015,2015,Indianapolis,28,cloudy
1/18/2015,2015,Indianapolis,29,cloudy
1/11/2015,2015,Indianapolis,28,raining
1/4/2015,2015,Indianapolis,12,cloudy
12/27/2015,2015,Jacksonville,1,raining
12/20/2015,2015,Jacksonville,29,sunny
12/13/2015,2015,Jacksonville,6,sunny
12/6/2015,2015,Jacksonville,35,sunny
11/29/2015,2015,Jacksonville,7,cloudy
11/22/2015,2015,Jacksonville,30,sunny
11/15/2015,2015,Jacksonville,14,raining
11/8/2015,2015,Jacksonville,-2,sunny
11/1/2015,2015,Jacksonville,4,sunny
10/25/2015,2015,Jacksonville,27,sunny
10/18/2015,2015,Jacksonville,2,cloudy
10/11/2015,2015,Jacksonville,-3,cloudy
10/4/2015,2015,Jacksonville,29,raining
9/27/2015,2015,Jacksonville,26,raining
9/20/2015,2015,Jacksonville,-4,cloudy
9/13/2015,2015,Jacksonville,33,sunny
9/6/2015,2015,Jacksonville,18,raining
8/30/2015,2015,Jacksonville,13,cloudy
8/23/2015,2015,Jacksonville,-3,sunny
8/16/2015,2015,Jacksonville,30,sunny
8/9/2015,2015,Jacksonville,19,sunny
8/2/2015,2015,Jacksonville,27,cloudy
7/26/2015,2015,Jacksonville,29,raining
7/19/2015,2015,Jacksonville,29,raining
7/12/2015,2015,Jacksonville,-5,sunny
7/5/2015,2015,Jacksonville,-3,sunny
6/28/2015,2015,Jacksonville,25,cloudy
6/21/2015,2015,Jacksonville,15,cloudy
6/14/2015,2015,Jacksonville,-5,cloudy
6/7/2015,2015,Jacksonville,19,sunny
5/31/2015,2015,Jacksonville,4,raining
5/24/2015,2015,Jacksonville,4,raining
5/17/2015,2015,Jacksonville,10,sunny
5/10/2015,2015,Jacksonville,19,raining
5/3/2015,2015,Jacksonville,35,raining
4/26/2015,2015,Jacksonville,-2,raining
4/19/2015,2015,Jacksonville,19,sunny
4/12/2015,2015,Jacksonville,12,raining
4/5/2015,2015,Jacksonville,29,sunny
3/29/2015,2015,Jacksonville,26,raining
3/22/2015,2015,Jacksonville,7,raining
3/15/2015,2015,Jacksonville,0,raining
3/8/2015,2015,Jacksonville,20,raining
3/1/2015,2015,Jacksonville,3,raining
2/22/2015,2015,Jacksonville,29,raining
2/15/2015,2015,Jacksonville,19,raining
2/8/2015,2015,Jacksonville,10,sunny
2/1/2015,2015,Jacksonville,26,sunny
1/25/2015,2015,Jacksonville,31,cloudy
1/18/2015,2015,Jacksonville,-4,raining
1/11/2015,2015,Jacksonville,29,sunny
1/4/2015,2015,Jacksonville,24,raining
12/27/2015,2015,LasVegas,11,cloudy
12/20/2015,2015,LasVegas,-4,raining
12/13/2015,2015,LasVegas,12,sunny
12/6/2015,2015,LasVegas,-4,raining
11/29/2015,2015,LasVegas,12,sunny
11/22/2015,2015,LasVegas,3,cloudy
11/15/2015,2015,LasVegas,2,raining
11/8/2015,2015,LasVegas,25,sunny
11/1/2015,2015,LasVegas,8,sunny
10/25/2015,2015,LasVegas,6,sunny
10/18/2015,2015,LasVegas,33,raining
10/11/2015,2015,LasVegas,15,cloudy
10/4/2015,2015,LasVegas,27,raining
9/27/2015,2015,LasVegas,32,cloudy
9/20/2015,2015,LasVegas,6,sunny
9/13/2015,2015,LasVegas,28,sunny
9/6/2015,2015,LasVegas,10,raining
8/30/2015,2015,LasVegas,19,cloudy
8/23/2015,2015,LasVegas,28,cloudy
8/16/2015,2015,LasVegas,-3,cloudy
8/9/2015,2015,LasVegas,28,raining
8/2/2015,2015,LasVegas,-3,sunny
7/26/2015,2015,LasVegas,21,raining
7/19/2015,2015,LasVegas,2,raining
7/12/2015,2015,LasVegas,29,cloudy
7/5/2015,2015,LasVegas,32,cloudy
6/28/2015,2015,LasVegas,26,cloudy
6/21/2015,2015,LasVegas,24,raining
6/14/2015,2015,LasVegas,21,sunny
6/7/2015,2015,LasVegas,16,sunny
5/31/2015,2015,LasVegas,7,raining
5/24/2015,2015,LasVegas,-3,raining
5/17/2015,2015,LasVegas,24,sunny
5/10/2015,2015,LasVegas,5,cloudy
5/3/2015,2015,LasVegas,8,cloudy
4/26/2015,2015,LasVegas,6,sunny
4/19/2015,2015,LasVegas,13,raining
4/12/2015,2015,LasVegas,25,cloudy
4/5/2015,2015,LasVegas,-4,raining
3/29/2015,2015,LasVegas,19,cloudy
3/22/2015,2015,LasVegas,20,cloudy
3/15/2015,2015,LasVegas,26,sunny
3/8/2015,2015,LasVegas,-2,cloudy
3/1/2015,2015,LasVegas,27,raining
2/22/2015,2015,LasVegas,25,cloudy
2/15/2015,2015,LasVegas,17,cloudy
2/8/2015,2015,LasVegas,20,raining
2/1/2015,2015,LasVegas,7,sunny
1/25/2015,2015,LasVegas,16,raining
1/18/2015,2015,LasVegas,12,sunny
1/11/2015,2015,LasVegas,28,cloudy
1/4/2015,2015,LasVegas,17,sunny
12/27/2015,2015,LosAngeles,21,cloudy
12/20/2015,2015,LosAngeles,31,raining
12/13/2015,2015,LosAngeles,10,cloudy
12/6/2015,2015,LosAngeles,28,cloudy
11/29/2015,2015,LosAngeles,35,sunny
11/22/2015,2015,LosAngeles,15,raining
11/15/2015,2015,LosAngeles,16,cloudy
11/8/2015,2015,LosAngeles,11,sunny
11/1/2015,2015,LosAngeles,26,raining
10/25/2015,2015,LosAngeles,8,sunny
10/18/2015,2015,LosAngeles,2,sunny
10/11/2015,2015,LosAngeles,5,raining
10/4/2015,2015,LosAngeles,28,cloudy
9/27/2015,2015,LosAngeles,20,sunny
9/20/2015,2015,LosAngeles,34,sunny
9/13/2015,2015,LosAngeles,32,cloudy
9/6/2015,2015,LosAngeles,5,raining
8/30/2015,2015,LosAngeles,15,sunny
8/23/2015,2015,LosAngeles,3,cloudy
8/16/2015,2015,LosAngeles,3,cloudy
8/9/2015,2015,LosAngeles,24,raining
8/2/2015,2015,LosAngeles,-1,sunny
7/26/2015,2015,LosAngeles,3,sunny
7/19/2015,2015,LosAngeles,17,cloudy
7/12/2015,2015,LosAngeles,30,cloudy
7/5/2015,2015,LosAngeles,33,cloudy
6/28/2015,2015,LosAngeles,-4,raining
6/21/2015,2015,LosAngeles,25,sunny
6/14/2015,2015,LosAngeles,23,raining
6/7/2015,2015,LosAngeles,13,cloudy
5/31/2015,2015,LosAngeles,25,sunny
5/24/2015,2015,LosAngeles,35,raining
5/17/2015,2015,LosAngeles,13,sunny
5/10/2015,2015,LosAngeles,18,cloudy
5/3/2015,2015,LosAngeles,28,raining
4/26/2015,2015,LosAngeles,2,cloudy
4/19/2015,2015,LosAngeles,2,cloudy
4/12/2015,2015,LosAngeles,31,raining
4/5/2015,2015,LosAngeles,15,raining
3/29/2015,2015,LosAngeles,34,cloudy
3/22/2015,2015,LosAngeles,0,raining
3/15/2015,2015,LosAngeles,7,cloudy
3/8/2015,2015,LosAngeles,30,sunny
3/1/2015,2015,LosAngeles,-1,sunny
2/22/2015,2015,LosAngeles,23,sunny
2/15/2015,2015,LosAngeles,23,cloudy
2/8/2015,2015,LosAngeles,17,raining
2/1/2015,2015,LosAngeles,33,sunny
1/25/2015,2015,LosAngeles,11,sunny
1/18/2015,2015,LosAngeles,19,cloudy
1/11/2015,2015,LosAngeles,24,cloudy
1/4/2015,2015,LosAngeles,6,raining
12/27/2015,2015,Louisville,2,cloudy
12/20/2015,2015,Louisville,14,raining
12/13/2015,2015,Louisville,5,sunny
12/6/2015,2015,Louisville,-2,raining
11/29/2015,2015,Louisville,13,cloudy
11/22/2015,2015,Louisville,13,sunny
11/15/2015,2015,Louisville,25,sunny
11/8/2015,2015,Louisville,21,cloudy
11/1/2015,2015,Louisville,33,sunny
10/25/2015,2015,Louisville,22,sunny
10/18/2015,2015,Louisville,24,cloudy
10/11/2015,2015,Louisville,8,cloudy
